,Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Puncture Repair Kit,Airbags,Parking Assist,Keyless Start/ Button Start,Interiors,Interior Colours,Sunroof / Moonroof,Headlights,Trip Meter,GPS Navigation System,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
1498,Rolls Royce,Rolls-Royce Phantom,Phantom Sedan,"Rolls-Royce Phantom Sedan is the top model in the Rolls-Royce Phantom lineup and the price of Phantom top model is Rs. 9.50 Crore. It gives a mileage of 7.1 kmpl. Rolls-Royce Phantom Sedan is available in Automatic (TC) transmission and offered in 9 colours: Dark Emerald, Black, Midnight Sapphire, Graphite, Darkest Tungsten, Smokey Quartz, Belladonna Purple, Bohemian Red and Petra Gold.
Read More",95000000.0,Petrol,7.1,Manual,6749.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Reverse Camera with Guidance,No,Dual Tone,Customisable,No,LED,Multi-Function Display,Yes,No,No,No
1499,Rolls Royce,Rolls-Royce Spectre,Spectre Coupe,"Rolls-Royce Spectre Coupe is the top model in the Rolls-Royce Spectre lineup and the price of Spectre top model is Rs. 7.50 Crore. Rolls-Royce Spectre Coupe is available in Automatic transmission and offered in 15 colours: Dark Emerald, Salamanca Blue, Midnight Sapphire, Black Diamond, Graphite, Contrast Tungsten, Bohemian Red, Anthracite, Iguazu Blue, Scala Red, Tempest Grey, Jubilee Silver, Chartreuse, English White and Arctic White.
Read More",75000000.0,Electric,19.0,Automatic,1199.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Reverse Camera with Guidance,Yes,Dual Tone,Customisable,No,LED,Multi-Function Display,Yes,No,No,No
1500,Rolls Royce,Rolls-Royce Cullinan,Cullinan SUV,"Rolls-Royce Cullinan SUV is the top model in the Rolls-Royce Cullinan lineup and the price of Cullinan top model is Rs. 6.95 Crore. It gives a mileage of 6.6 kmpl. Rolls-Royce Cullinan SUV is available in Automatic (TC) transmission and offered in 11 colours: Diamond Black, Midnight Blue, Salamanca Blue, Darkest Tungsten, Bohemian Red, Anthracite, Scala Red, Jubliee Silver, Silver, English White and Arctic White.
Read More",69500000.0,Petrol,6.6,Manual,6749.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Reverse Camera with Guidance,No,Dual Tone,Customisable,Panoramic Sunroof,LED,Multi-Function Display,Yes,No,No,No
1501,Byd,BYD Seal,Seal Dynamic,"BYD Seal Dynamic is the electric variant in the BYD Seal lineup and is priced at Rs. 41.00 Lakh. BYD Seal Dynamic is available in Automatic transmission and offered in 4 colours: Cosmos Black, Atlantis Grey, Arctic Blue and Aurora White.
Read More",4100000.0,Electric,19.0,Automatic,1199.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Rear Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,Black / Tahiti Blue,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,8,160000,8
1502,Byd,BYD Seal,Seal Premium,"BYD Seal Premium is the electric variant in the BYD Seal lineup and is priced at Rs. 45.55 Lakh. BYD Seal Premium is available in Automatic transmission and offered in 4 colours: Cosmos Black, Atlantis Grey, Arctic Blue and Aurora White.
Read More",4555000.0,Electric,19.0,Automatic,1199.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Rear Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,Black / Tahiti Blue,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,8,160000,8
1503,Byd,BYD Seal,Seal Performance,"BYD Seal Performance is the top model in the BYD Seal lineup and the price of Seal top model is Rs. 53.00 Lakh. BYD Seal Performance is available in Automatic transmission and offered in 4 colours: Cosmos Black, Atlantis Grey, Arctic Blue and Aurora White.
Read More",5300000.0,Electric,19.0,Automatic,1199.0,Yes,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Rear Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,8,160000,8
1504,Byd,BYD Atto 3,Atto 3 Dynamic,"BYD Atto 3 Dynamic is the electric variant in the BYD Atto 3 lineup and is priced at Rs. 24.99 Lakh. BYD Atto 3 Dynamic is available in Automatic transmission and offered in 4 colours: Surf Blue, Cosmos Black, Boulder Grey and Ski White.
Read More",2499000.0,Electric,19.0,Automatic,1199.0,Yes,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,Eclipse Blue / Hazy Grey,Panoramic Sunroof,LED,Electronic 2 Trips,No,8,160000,8
1505,Byd,BYD Atto 3,Atto 3 Premium,"BYD Atto 3 Premium is the electric variant in the BYD Atto 3 lineup and is priced at Rs. 29.85 Lakh. BYD Atto 3 Premium is available in Automatic transmission and offered in 4 colours: Surf Blue, Cosmos Black, Boulder Grey and Ski White.
Read More",2985000.0,Electric,19.0,Automatic,1199.0,Yes,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,Eclipse Blue / Hazy Grey,Panoramic Sunroof,LED,Electronic 2 Trips,No,8,160000,8
1506,Byd,BYD Atto 3,Atto 3 Superior,"BYD Atto 3 Superior is the top model in the BYD Atto 3 lineup and the price of Atto 3 top model is Rs. 33.99 Lakh. BYD Atto 3 Superior is available in Automatic transmission and offered in 4 colours: Surf Blue, Cosmos Black, Boulder Grey and Ski White.
Read More",3399000.0,Electric,19.0,Automatic,1199.0,Yes,"7 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, Front Center)",360 Degree Camera,Yes,Dual Tone,Eclipse Blue / Hazy Grey,Panoramic Sunroof,LED,Electronic 2 Trips,No,8,160000,8
1507,Byd,BYD e6,e6 GL,"BYD e6 GL is the top model in the BYD e6 lineup and the price of e6 top model is Rs. 29.15 Lakh. BYD e6 GL is available in Automatic transmission and offered in 3 colours: Doctor Black, Blue and Crystal White.
Read More",2915000.0,Electric,19.0,Automatic,1199.0,,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Reverse Camera with Guidance,Yes,Single Tone,Black,,Halogen,Electronic 2 Trips,Yes,8,500000,8
1508,Citroen,Citroen Basalt,Basalt You 1.2 Petrol MT,"Citroen Basalt You 1.2 Petrol MT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 7.99 Lakh. It gives a mileage of 18 kmpl. Citroen Basalt You 1.2 Petrol MT is available in Manual transmission and offered in 2 colours: Steel Grey and Polar White.
Read More",799000.0,Petrol,18.0,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Dual Tone,Black and Grey,No,Halogen,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1509,Citroen,Citroen Basalt,Basalt Plus 1.2 Petrol MT,"Citroen Basalt Plus 1.2 Petrol MT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 9.99 Lakh. It gives a mileage of 18 kmpl. Citroen Basalt Plus 1.2 Petrol MT is available in Manual transmission and offered in 3 colours: Platinum Grey, Steel Grey and Polar White.
Read More",999000.0,Petrol,18.0,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Dual Tone,Black and Grey,No,Halogen,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1510,Citroen,Citroen Basalt,Basalt Plus 1.2 Turbo Petrol MT,"Citroen Basalt Plus 1.2 Turbo Petrol MT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 11.49 Lakh. It gives a mileage of 19.5 kmpl. Citroen Basalt Plus 1.2 Turbo Petrol MT is available in Manual transmission and offered in 3 colours: Platinum Grey, Steel Grey and Polar White.
Read More",1149000.0,Petrol,19.5,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1511,Citroen,Citroen Basalt,Basalt Max 1.2 Turbo Petrol MT,"Citroen Basalt Max 1.2 Turbo Petrol MT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 12.28 Lakh. It gives a mileage of 19.5 kmpl. Citroen Basalt Max 1.2 Turbo Petrol MT is available in Manual transmission and offered in 5 colours: Platinum Grey, Cosmo Blue, Steel Grey, Garnet Red and Polar White.
Read More",1228000.0,Petrol,19.5,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1512,Citroen,Citroen Basalt,Basalt Max 1.2 Turbo Petrol MT Dual Tone,"Citroen Basalt Max 1.2 Turbo Petrol MT Dual Tone is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 12.49 Lakh. It gives a mileage of 19.5 kmpl. Citroen Basalt Max 1.2 Turbo Petrol MT Dual Tone is available in Manual transmission and offered in 2 colours: Garnet Red with Perla Nera Black Roof and Polar White with Perla Nera Black roof.
Read More",1249000.0,Petrol,19.5,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1513,Citroen,Citroen Basalt,Basalt Plus 1.2 Turbo Petrol AT,"Citroen Basalt Plus 1.2 Turbo Petrol AT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 12.79 Lakh. It gives a mileage of 18.7 kmpl. Citroen Basalt Plus 1.2 Turbo Petrol AT is available in Automatic (TC) transmission and offered in 3 colours: Platinum Grey, Steel Grey and Polar White.
Read More",1279000.0,Petrol,18.7,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1514,Citroen,Citroen Basalt,Basalt Max 1.2 Turbo Petrol AT,"Citroen Basalt Max 1.2 Turbo Petrol AT is the petrol variant in the Citroen Basalt lineup and is priced at Rs. 13.62 Lakh. It gives a mileage of 18.7 kmpl. Citroen Basalt Max 1.2 Turbo Petrol AT is available in Automatic (TC) transmission and offered in 5 colours: Platinum Grey, Cosmo Blue, Steel Grey, Garnet Red and Polar White.
Read More",1362000.0,Petrol,18.7,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1515,Citroen,Citroen Basalt,Basalt Max 1.2 Turbo Petrol AT Dual Tone,"Citroen Basalt Max 1.2 Turbo Petrol AT Dual Tone is the top model in the Citroen Basalt lineup and the price of Basalt top model is Rs. 13.83 Lakh. It gives a mileage of 18.7 kmpl. Citroen Basalt Max 1.2 Turbo Petrol AT Dual Tone is available in Automatic (TC) transmission and offered in 2 colours: Garnet Red with Perla Nera Black Roof and Polar White with Perla Nera Black roof.
Read More",1383000.0,Petrol,18.7,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black and Grey,No,LED Projector,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
1516,Citroen,Citroen C3,C3 Live 1.2 Petrol,"Citroen C3 Live 1.2 Petrol is the petrol variant in the Citroen C3 lineup and is priced at Rs. 6.16 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Live 1.2 Petrol is available in Manual transmission and offered in 4 colours: Platinum Grey, Cosmo Blue, Steel Grey and Polar White.
Read More",616000.0,Petrol,19.3,Manual,1198.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1517,Citroen,Citroen C3,C3 Feel 1.2 Petrol,"Citroen C3 Feel 1.2 Petrol is the petrol variant in the Citroen C3 lineup and is priced at Rs. 7.47 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Feel 1.2 Petrol is available in Manual transmission and offered in 4 colours: Platinum Grey, Cosmo Blue, Steel Grey and Polar White.
Read More",747000.0,Petrol,19.3,Manual,1198.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1518,Citroen,Citroen C3,C3 Shine 1.2 Petrol,"Citroen C3 Shine 1.2 Petrol is the petrol variant in the Citroen C3 lineup and is priced at Rs. 8.10 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Petrol is available in Manual transmission and offered in 4 colours: Platinum Grey, Cosmo Blue, Steel Grey and Polar White.
Read More",810000.0,Petrol,19.3,Manual,1198.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1519,Citroen,Citroen C3,C3 Shine 1.2 Petrol Vibe Pack,"Citroen C3 Shine 1.2 Petrol Vibe Pack is the petrol variant in the Citroen C3 lineup and is priced at Rs. 8.22 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Petrol Vibe Pack is available in Manual transmission and offered in 4 colours: Platinum Grey, Cosmo Blue, Steel Grey and Polar White.
Read More",822000.0000000001,Petrol,19.3,Manual,1198.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1520,Citroen,Citroen C3,C3 Shine 1.2 Petrol Dual Tone,"Citroen C3 Shine 1.2 Petrol Dual Tone is the petrol variant in the Citroen C3 lineup and is priced at Rs. 8.25 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Petrol Dual Tone is available in Manual transmission and offered in 2 colours: Cosmo Blue with Polar White roof and Polar White with Platinum Grey roof.
Read More",825000.0,Petrol,19.3,Manual,1198.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1521,Citroen,Citroen C3,C3 Shine 1.2 Petrol Vibe Pack Dual Tone,"Citroen C3 Shine 1.2 Petrol Vibe Pack Dual Tone is the petrol variant in the Citroen C3 lineup and is priced at Rs. 8.37 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Petrol Vibe Pack Dual Tone is available in Manual transmission and offered in 2 colours: Cosmo Blue with Polar White roof and Polar White with Platinum Grey roof.
Read More",836999.9999999999,Petrol,19.3,Manual,1198.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1522,Citroen,Citroen C3,C3 Shine 1.2 Turbo Dual Tone,"Citroen C3 Shine 1.2 Turbo Dual Tone is the petrol variant in the Citroen C3 lineup and is priced at Rs. 9.30 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Turbo Dual Tone is available in Manual transmission and offered in 2 colours: Cosmo Blue with Polar White roof and Polar White with Platinum Grey roof.
Read More",930000.0000000001,Petrol,19.3,Manual,1199.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,-,No,LED Projector,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1523,Citroen,Citroen C3,C3 Shine 1.2 Turbo Vibe Pack Dual Tone,"Citroen C3 Shine 1.2 Turbo Vibe Pack Dual Tone is the top model in the Citroen C3 lineup and the price of C3 top model is Rs. 9.42 Lakh. It gives a mileage of 19.3 kmpl. Citroen C3 Shine 1.2 Turbo Vibe Pack Dual Tone is available in Manual transmission and offered in 2 colours: Cosmo Blue with Polar White roof and Polar White with Platinum Grey roof.
Read More",942000.0,Petrol,19.3,Manual,1199.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,-,No,LED Projector,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1524,Citroen,Citroen C3 Aircross,C3 Aircross You 1.2 5 STR,"Citroen C3 Aircross You 1.2 5 STR is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 9.99 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross You 1.2 5 STR is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",999000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1525,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR,"Citroen C3 Aircross Plus 1.2 5 STR is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 11.61 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 5 STR is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1161000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1526,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR Dual Tone,"Citroen C3 Aircross Plus 1.2 5 STR Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 11.81 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 5 STR Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1181000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1527,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR Vibe Pack,"Citroen C3 Aircross Plus 1.2 5 STR Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 11.86 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 5 STR Vibe Pack is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1186000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1528,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 7 STR,"Citroen C3 Aircross Plus 1.2 7 STR is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 11.96 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 7 STR is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1196000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",No,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1529,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR Vibe Pack Dual Tone,"Citroen C3 Aircross Plus 1.2 5 STR Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.06 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 5 STR Vibe Pack Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1206000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1530,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 7 STR Dual Tone,"Citroen C3 Aircross Plus 1.2 7 STR Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.16 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 7 STR Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1216000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",No,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1531,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 7 STR Vibe Pack,"Citroen C3 Aircross Plus 1.2 7 STR Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.21 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 7 STR Vibe Pack is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1221000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",No,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1532,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR,"Citroen C3 Aircross Max 1.2 5 STR is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.26 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 5 STR is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1226000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1533,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 7 STR Vibe Pack Dual Tone,"Citroen C3 Aircross Plus 1.2 7 STR Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.41 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Plus 1.2 7 STR Vibe Pack Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1241000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",No,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1534,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR Dual Tone,"Citroen C3 Aircross Max 1.2 5 STR Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.46 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 5 STR Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1246000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1535,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR Vibe Pack,"Citroen C3 Aircross Max 1.2 5 STR Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.48 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 5 STR Vibe Pack is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1248000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1536,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR,"Citroen C3 Aircross Max 1.2 7 STR is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.61 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 7 STR is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1261000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1537,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR Vibe Pack Dual Tone,"Citroen C3 Aircross Max 1.2 5 STR Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.68 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 5 STR Vibe Pack Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1268000.0,Petrol,18.5,Manual,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1538,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR Dual Tone,"Citroen C3 Aircross Max 1.2 7 STR Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.81 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 7 STR Dual Tone is available in Manual transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1281000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
